firm,time,open,high,low,close,dailyreturn,volume,Liquidity,yearReport,lengthReport,TOTALASSETS,LIABILITIES,Currentliabilities,Cashandcashequivalents,Revenue,PAT,SIZE,LEV,ROA,CASHRATIO,RevenueYoY,vnopen,vnhigh,vnlow,vnclose,vnvolume,vngrowth,SentimentLevel,SentimentLevelId,Score,Positive_cnt,Negative_cnt,Neutral_cnt
FPT,2024-06-27 00:00:00.000000 UTC,131.3,134.1,130.8,132.8,0.0076,6409612,393100694.1,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1261.24,1262.49,1255.12,1259.09,596988499,-0.0017000000000000001,Tham lam,1,59,1,0,0
FPT,2024-06-27 00:00:00.000000 UTC,131.3,134.1,130.8,132.8,0.0076,6409612,393100694.1,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1261.24,1262.49,1255.12,1259.09,596988499,-0.0017000000000000001,Tham lam,1,59,1,0,0
FPT,2024-06-25 00:00:00.000000 UTC,131.0,131.1,128.6,130.0,-0.0159,13723703,498295731.0,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1256.11,1260.07,1250.25,1256.56,835303407,0.0019,Tham lam,1,63,0,1,0
FPT,2024-06-24 00:00:00.000000 UTC,135.0,135.5,132.0,132.1,-0.0294,13202385,372492964.9,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1281.19,1284.84,1252.66,1254.12,1247101984,-0.0218,Tham lam,1,63,1,0,0
FPT,2024-06-21 00:00:00.000000 UTC,133.9,136.1,133.3,136.1,0.021,7663338,358287465.6,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1284.99,1288.06,1279.44,1282.02,834751762,-0.0002,,,,0,1,0
FPT,2024-06-20 00:00:00.000000 UTC,133.0,135.7,131.8,133.3,0.0137,10482529,205414156.3,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1280.98,1286.54,1273.54,1282.3,932545131,0.002,,,,1,0,0
FPT,2024-06-19 00:00:00.000000 UTC,128.0,132.8,126.6,131.5,0.0273,9684926,504076272.9,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1279.5,1284.14,1270.66,1279.79,1004875853,0.0002,,,,1,0,0
FPT,2024-06-19 00:00:00.000000 UTC,128.0,132.8,126.6,131.5,0.0273,9684926,504076272.9,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1279.5,1284.14,1270.66,1279.79,1004875853,0.0002,,,,1,0,0
FPT,2024-06-18 00:00:00.000000 UTC,128.8,129.7,128.0,128.0,-0.0062,6694763,217221111.2,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1280.29,1286.52,1278.38,1279.5,805289430,0.0037,,,,0,1,0
FPT,2024-06-18 00:00:00.000000 UTC,128.8,129.7,128.0,128.0,-0.0062,6694763,217221111.2,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1280.29,1286.52,1278.38,1279.5,805289430,0.0037,,,,0,1,0
FPT,2024-06-18 00:00:00.000000 UTC,128.8,129.7,128.0,128.0,-0.0062,6694763,217221111.2,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1280.29,1286.52,1278.38,1279.5,805289430,0.0037,,,,1,0,0
FPT,2024-06-18 00:00:00.000000 UTC,128.8,129.7,128.0,128.0,-0.0062,6694763,217221111.2,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1280.29,1286.52,1278.38,1279.5,805289430,0.0037,,,,1,0,0
FPT,2024-06-18 00:00:00.000000 UTC,128.8,129.7,128.0,128.0,-0.0062,6694763,217221111.2,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1280.29,1286.52,1278.38,1279.5,805289430,0.0037,,,,1,0,0
FPT,2024-06-18 00:00:00.000000 UTC,128.8,129.7,128.0,128.0,-0.0062,6694763,217221111.2,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1280.29,1286.52,1278.38,1279.5,805289430,0.0037,,,,1,0,0
FPT,2024-06-18 00:00:00.000000 UTC,128.8,129.7,128.0,128.0,-0.0062,6694763,217221111.2,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1280.29,1286.52,1278.38,1279.5,805289430,0.0037,,,,1,0,0
FPT,2024-06-18 00:00:00.000000 UTC,128.8,129.7,128.0,128.0,-0.0062,6694763,217221111.2,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1280.29,1286.52,1278.38,1279.5,805289430,0.0037,,,,1,0,0
FPT,2024-06-18 00:00:00.000000 UTC,128.8,129.7,128.0,128.0,-0.0062,6694763,217221111.2,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1280.29,1286.52,1278.38,1279.5,805289430,0.0037,,,,1,0,0
FPT,2024-06-18 00:00:00.000000 UTC,128.8,129.7,128.0,128.0,-0.0062,6694763,217221111.2,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1280.29,1286.52,1278.38,1279.5,805289430,0.0037,,,,1,0,0
FPT,2024-06-17 00:00:00.000000 UTC,131.0,131.4,128.5,128.8,-0.0168,4890848,233806616.7,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1281.85,1283.1,1272.54,1274.77,900555134,-0.004,,,,1,0,0
FPT,2024-06-17 00:00:00.000000 UTC,131.0,131.4,128.5,128.8,-0.0168,4890848,233806616.7,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1281.85,1283.1,1272.54,1274.77,900555134,-0.004,,,,1,0,0
FPT,2024-06-14 00:00:00.000000 UTC,130.1,132.6,129.0,131.0,0.0077,6425220,279416047.4,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1303.37,1305.02,1279.91,1279.91,1110637093,-0.0166,Tham lam,1,62,1,0,0
FPT,2024-06-14 00:00:00.000000 UTC,130.1,132.6,129.0,131.0,0.0077,6425220,279416047.4,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1303.37,1305.02,1279.91,1279.91,1110637093,-0.0166,Tham lam,1,62,1,0,0
FPT,2024-06-14 00:00:00.000000 UTC,130.1,132.6,129.0,131.0,0.0077,6425220,279416047.4,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1303.37,1305.02,1279.91,1279.91,1110637093,-0.0166,Tham lam,1,62,1,0,0
FPT,2024-06-13 00:00:00.000000 UTC,133.7,133.8,130.0,130.0,-0.0152,8167546,302974158.4,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1305.69,1306.01,1297.6,1301.51,891331399,0.001,Tham lam,1,63,1,0,0
FPT,2024-06-12 00:00:00.000000 UTC,127.9,132.7,127.8,132.0,0.0433,11246768,272847523.6,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1285.2,1301.35,1281.71,1300.19,895254667,0.0123,Tham lam,1,60,1,0,0
FPT,2024-06-12 00:00:00.000000 UTC,127.9,132.7,127.8,132.0,0.0433,11246768,272847523.6,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1285.2,1301.35,1281.71,1300.19,895254667,0.0123,Tham lam,1,60,1,0,0
FPT,2024-06-11 00:00:00.000000 UTC,124.62,126.52,123.58,126.52,0.0174,6340276,272129583.9,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1295.04,1296.41,1279.47,1284.41,993342917,-0.0049,Tham lam,1,58,1,0,0
FPT,2024-06-11 00:00:00.000000 UTC,124.62,126.52,123.58,126.52,0.0174,6340276,272129583.9,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1295.04,1296.41,1279.47,1284.41,993342917,-0.0049,Tham lam,1,58,1,0,0
FPT,2024-06-11 00:00:00.000000 UTC,124.62,126.52,123.58,126.52,0.0174,6340276,272129583.9,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1295.04,1296.41,1279.47,1284.41,993342917,-0.0049,Tham lam,1,58,1,0,0
FPT,2024-06-11 00:00:00.000000 UTC,124.62,126.52,123.58,126.52,0.0174,6340276,272129583.9,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1295.04,1296.41,1279.47,1284.41,993342917,-0.0049,Tham lam,1,58,1,0,0
FPT,2024-06-10 00:00:00.000000 UTC,123.93,125.22,123.49,124.36,0.0141,3785656,357658665.4,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1292.89,1297.39,1287.44,1290.67,858651954,0.0024,Tham lam,1,58,1,0,0
FPT,2024-06-10 00:00:00.000000 UTC,123.93,125.22,123.49,124.36,0.0141,3785656,357658665.4,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1292.89,1297.39,1287.44,1290.67,858651954,0.0024,Tham lam,1,58,1,0,0
FPT,2024-06-06 00:00:00.000000 UTC,121.16,122.37,119.87,120.56,-0.0036,5222139,170374891.6,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1288.79,1292.02,1278.4,1283.56,893066672,-0.0006,Tham lam,1,58,0,0,1
FPT,2024-06-05 00:00:00.000000 UTC,120.9,125.14,120.64,120.99,0.0072,6336780,648675479.0,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1284.36,1293.93,1284.35,1284.35,925054928,0.0006,Tham lam,1,56,1,0,0
FPT,2024-06-05 00:00:00.000000 UTC,120.9,125.14,120.64,120.99,0.0072,6336780,648675479.0,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1284.36,1293.93,1284.35,1284.35,925054928,0.0006,Tham lam,1,56,1,0,0
FPT,2024-06-04 00:00:00.000000 UTC,120.04,120.3,119.0,120.13,0.0161,7019713,368038450.8,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1286.14,1289.31,1281.98,1283.52,935848681,0.0027,Tham lam,1,57,1,0,0
FPT,2024-06-04 00:00:00.000000 UTC,120.04,120.3,119.0,120.13,0.0161,7019713,368038450.8,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1286.14,1289.31,1281.98,1283.52,935848681,0.0027,Tham lam,1,57,1,0,0
FPT,2024-06-04 00:00:00.000000 UTC,120.04,120.3,119.0,120.13,0.0161,7019713,368038450.8,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1286.14,1289.31,1281.98,1283.52,935848681,0.0027,Tham lam,1,57,1,0,0
FPT,2024-06-04 00:00:00.000000 UTC,120.04,120.3,119.0,120.13,0.0161,7019713,368038450.8,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1286.14,1289.31,1281.98,1283.52,935848681,0.0027,Tham lam,1,57,1,0,0
FPT,2024-06-03 00:00:00.000000 UTC,116.59,118.83,116.33,118.23,0.0171,7782256,118462293.4,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1272.37,1284.48,1271.65,1280.0,1046924676,0.014499999999999999,Tham lam,1,58,1,0,0
FPT,2024-06-03 00:00:00.000000 UTC,116.59,118.83,116.33,118.23,0.0171,7782256,118462293.4,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1272.37,1284.48,1271.65,1280.0,1046924676,0.014499999999999999,Tham lam,1,58,1,0,0
FPT,2024-05-30 00:00:00.000000 UTC,115.55,116.59,113.91,116.59,-0.0051,7273584,232965548.6,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1267.62,1269.07,1251.8,1266.32,1050581949,-0.005,Trung lập,0,53,1,0,0
FPT,2024-05-29 00:00:00.000000 UTC,118.4,119.35,116.41,117.19,-0.0095,5844515,163106813.9,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1281.73,1285.63,1271.6,1272.64,1072465256,-0.0070999999999999995,Trung lập,0,49,1,0,0
FPT,2024-05-29 00:00:00.000000 UTC,118.4,119.35,116.41,117.19,-0.0095,5844515,163106813.9,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1281.73,1285.63,1271.6,1272.64,1072465256,-0.0070999999999999995,Trung lập,0,49,1,0,0
FPT,2024-05-29 00:00:00.000000 UTC,118.4,119.35,116.41,117.19,-0.0095,5844515,163106813.9,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1281.73,1285.63,1271.6,1272.64,1072465256,-0.0070999999999999995,Trung lập,0,49,1,0,0
FPT,2024-05-28 00:00:00.000000 UTC,115.72,118.31,114.95,118.31,0.0316,4632228,237312098.0,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1272.85,1281.73,1269.37,1281.73,868584327,0.0111,Trung lập,0,54,1,0,0
FPT,2024-05-28 00:00:00.000000 UTC,115.72,118.31,114.95,118.31,0.0316,4632228,237312098.0,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1272.85,1281.73,1269.37,1281.73,868584327,0.0111,Trung lập,0,54,1,0,0
FPT,2024-05-27 00:00:00.000000 UTC,114.86,115.29,112.79,114.69,0.0068,5172903,238837057.9,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1263.46,1267.68,1257.27,1267.68,726703810,0.0046,Trung lập,0,48,0,1,0
FPT,2024-05-24 00:00:00.000000 UTC,119.18,119.18,112.79,113.91,-0.0407,13398023,178869246.2,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1280.77,1285.07,1250.28,1261.93,1367781161,-0.0149,Trung lập,0,51,0,0,1
FPT,2024-05-24 00:00:00.000000 UTC,119.18,119.18,112.79,113.91,-0.0407,13398023,178869246.2,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1280.77,1285.07,1250.28,1261.93,1367781161,-0.0149,Trung lập,0,51,0,1,0
FPT,2024-05-23 00:00:00.000000 UTC,118.74,119.0,116.59,118.74,-0.0037,3630410,173884235.1,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1266.02,1281.03,1262.29,1281.03,968130000,0.0111,Trung lập,0,51,1,0,0
FPT,2024-05-22 00:00:00.000000 UTC,119.09,120.64,117.54,119.18,0.0147,4522916,189130659.4,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1280.47,1283.06,1263.87,1266.91,1139091754,-0.008,Trung lập,0,49,1,0,0
FPT,2024-05-22 00:00:00.000000 UTC,119.09,120.64,117.54,119.18,0.0147,4522916,189130659.4,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1280.47,1283.06,1263.87,1266.91,1139091754,-0.008,Trung lập,0,49,1,0,0
FPT,2024-05-22 00:00:00.000000 UTC,119.09,120.64,117.54,119.18,0.0147,4522916,189130659.4,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1280.47,1283.06,1263.87,1266.91,1139091754,-0.008,Trung lập,0,49,1,0,0
FPT,2024-05-21 00:00:00.000000 UTC,115.72,117.45,115.29,117.45,0.0225,3478265,86607397.22,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1278.44,1281.29,1267.29,1277.14,972159800,-0.0003,Trung lập,0,52,0,0,1
FPT,2024-05-21 00:00:00.000000 UTC,115.72,117.45,115.29,117.45,0.0225,3478265,86607397.22,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1278.44,1281.29,1267.29,1277.14,972159800,-0.0003,Trung lập,0,52,1,0,0
FPT,2024-05-21 00:00:00.000000 UTC,115.72,117.45,115.29,117.45,0.0225,3478265,86607397.22,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1278.44,1281.29,1267.29,1277.14,972159800,-0.0003,Trung lập,0,52,1,0,0
FPT,2024-05-21 00:00:00.000000 UTC,115.72,117.45,115.29,117.45,0.0225,3478265,86607397.22,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1278.44,1281.29,1267.29,1277.14,972159800,-0.0003,Trung lập,0,52,1,0,0
FPT,2024-05-21 00:00:00.000000 UTC,115.72,117.45,115.29,117.45,0.0225,3478265,86607397.22,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1278.44,1281.29,1267.29,1277.14,972159800,-0.0003,Trung lập,0,52,1,0,0
FPT,2024-05-20 00:00:00.000000 UTC,116.76,117.54,114.86,114.86,-0.0111,2020789,135096808.2,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1281.52,1285.19,1277.36,1277.58,1161563296,0.0034999999999999996,Trung lập,0,48,1,0,0
FPT,2024-05-20 00:00:00.000000 UTC,116.76,117.54,114.86,114.86,-0.0111,2020789,135096808.2,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1281.52,1285.19,1277.36,1277.58,1161563296,0.0034999999999999996,Trung lập,0,48,1,0,0
FPT,2024-05-20 00:00:00.000000 UTC,116.76,117.54,114.86,114.86,-0.0111,2020789,135096808.2,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1281.52,1285.19,1277.36,1277.58,1161563296,0.0034999999999999996,Trung lập,0,48,1,0,0
FPT,2024-05-20 00:00:00.000000 UTC,116.76,117.54,114.86,114.86,-0.0111,2020789,135096808.2,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1281.52,1285.19,1277.36,1277.58,1161563296,0.0034999999999999996,Trung lập,0,48,1,0,0
FPT,2024-05-20 00:00:00.000000 UTC,116.76,117.54,114.86,114.86,-0.0111,2020789,135096808.2,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1281.52,1285.19,1277.36,1277.58,1161563296,0.0034999999999999996,Trung lập,0,48,1,0,0
FPT,2024-05-17 00:00:00.000000 UTC,116.93,117.45,115.46,116.15,-0.0067,2314616,136993918.0,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1270.49,1274.27,1266.32,1273.11,937042992,0.0034000000000000002,Trung lập,0,47,0,1,0
FPT,2024-05-17 00:00:00.000000 UTC,116.93,117.45,115.46,116.15,-0.0067,2314616,136993918.0,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1270.49,1274.27,1266.32,1273.11,937042992,0.0034000000000000002,Trung lập,0,47,1,0,0
FPT,2024-05-16 00:00:00.000000 UTC,117.1,118.57,115.9,116.93,0.0097,3128143,153552017.4,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1264.69,1271.66,1261.19,1268.78,885055936,0.0115,Trung lập,0,46,0,0,1
FPT,2024-05-16 00:00:00.000000 UTC,117.1,118.57,115.9,116.93,0.0097,3128143,153552017.4,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1264.69,1271.66,1261.19,1268.78,885055936,0.0115,Trung lập,0,46,1,0,0
